time-date stamp,Date,"ERCOT Load, MW","Total Wind Output, MW","Total Wind Installed, MW","Wind Output, % of Load","Wind Output, % of Installed",1-hr MW change,1-hr % change
04-13-2020 08:00:00,Apr-13,35224,11184,27479,31.8,40.701,-1579.1,-12.372
04-13-2020 09:00:00,Apr-13,36538,12665,27479,34.7,46.087,1480.2,13.234
04-13-2020 10:00:00,Apr-13,37130,10227,27479,27.5,37.219,-2437.0,-19.243
04-13-2020 11:00:00,Apr-13,37237,7933,27479,21.3,28.869,-2294.4,-22.434
04-13-2020 12:00:00,Apr-13,37187,6648,27479,17.9,24.194,-1284.6,-16.192
04-13-2020 13:00:00,Apr-13,36911,5298,27479,14.4,19.279,-1350.7,-20.316
04-13-2020 14:00:00,Apr-13,36701,4406,27479,12.0,16.033,-892.0,-16.837
04-13-2020 15:00:00,Apr-13,36607,3789,27479,10.4,13.789,-616.6,-13.996
04-13-2020 16:00:00,Apr-13,36532,3595,27479,9.8,13.082,-194.1,-5.122
04-13-2020 17:00:00,Apr-13,36685,4071,27479,11.1,14.813,475.6,13.231
04-13-2020 18:00:00,Apr-13,37104,4957,27479,13.4,18.039,886.4,21.775
04-13-2020 19:00:00,Apr-13,36723,7514,27479,20.5,27.343,2556.5,51.573
04-13-2020 20:00:00,Apr-13,36993,8826,27479,23.9,32.12,1312.8,17.472
04-13-2020 21:00:00,Apr-13,37381,10695,27479,28.6,38.919,1868.3,21.167
04-13-2020 22:00:00,Apr-13,35973,11921,27479,33.1,43.382,1226.4,11.468
04-13-2020 23:00:00,Apr-13,34163,12871,27479,37.7,46.84,950.2,7.971
04-14-2020 00:00:00,Apr-14,32362,12563,27479,38.8,45.72,-307.8,-2.392
04-14-2020 01:00:00,Apr-14,31368,12506,27479,39.9,45.51,-57.6,-0.459
04-14-2020 02:00:00,Apr-14,30730,11702,27479,38.1,42.584,-804.2,-6.43
04-14-2020 03:00:00,Apr-14,30540,10666,27479,34.9,38.815,-1035.7,-8.851
04-14-2020 04:00:00,Apr-14,30792,10170,27479,33.0,37.011,-495.7,-4.647
04-14-2020 05:00:00,Apr-14,31562,9519,27479,30.2,34.639,-651.7,-6.408
04-14-2020 06:00:00,Apr-14,33458,8884,27479,26.6,32.329,-634.7,-6.668
04-14-2020 07:00:00,Apr-14,35502,8345,27479,23.5,30.368,-538.8,-6.065
04-14-2020 08:00:00,Apr-14,36702,7605,27479,20.7,27.675,-740.1,-8.869
04-14-2020 09:00:00,Apr-14,37371,6711,27479,18.0,24.422,-893.8,-11.753
04-14-2020 10:00:00,Apr-14,37735,6369,27479,16.9,23.177,-342.3,-5.1
04-14-2020 11:00:00,Apr-14,37623,5558,27479,14.8,20.227,-810.6,-12.727
04-14-2020 12:00:00,Apr-14,37391,4541,27479,12.1,16.524,-1017.6,-18.307
04-14-2020 13:00:00,Apr-14,36966,3748,27479,10.1,13.641,-792.3,-17.449
04-14-2020 14:00:00,Apr-14,36506,3629,27479,9.9,13.206,-119.3,-3.183
04-14-2020 15:00:00,Apr-14,36153,3560,27479,9.8,12.954,-69.4,-1.912
04-14-2020 16:00:00,Apr-14,36113,3563,27479,9.9,12.966,3.4,0.096
04-14-2020 17:00:00,Apr-14,36305,4024,27479,11.1,14.644,461.0,12.939
04-14-2020 18:00:00,Apr-14,36599,3900,27479,10.7,14.194,-123.7,-3.075
04-14-2020 19:00:00,Apr-14,36435,3811,27479,10.5,13.868,-89.4,-2.293
04-14-2020 20:00:00,Apr-14,36863,3629,27479,9.8,13.204,-182.4,-4.787
04-14-2020 21:00:00,Apr-14,37143,4554,27479,12.3,16.572,925.4,25.503
04-14-2020 22:00:00,Apr-14,35924,5818,27479,16.2,21.172,1264.0,27.755
04-14-2020 23:00:00,Apr-14,34053,6503,27479,19.1,23.666,685.5,11.783
04-15-2020 00:00:00,Apr-15,32550,6367,27471,19.6,23.177,-136.4,-2.097
04-15-2020 01:00:00,Apr-15,31619,6308,27471,20.0,22.962,-58.9,-0.925
04-15-2020 02:00:00,Apr-15,31283,6736,27471,21.5,24.519,427.7,6.78
04-15-2020 03:00:00,Apr-15,31023,7344,27471,23.7,26.733,608.1,9.028
04-15-2020 04:00:00,Apr-15,31469,7684,27471,24.4,27.969,339.7,4.625
04-15-2020 05:00:00,Apr-15,32593,7973,27471,24.5,29.022,289.0,3.762
04-15-2020 06:00:00,Apr-15,34436,7856,27471,22.8,28.598,-116.3,-1.458
04-15-2020 07:00:00,Apr-15,36723,7811,27471,21.3,28.435,-45.0,-0.573
04-15-2020 08:00:00,Apr-15,37579,6999,27471,18.6,25.477,-812.4,-10.4
04-15-2020 09:00:00,Apr-15,37479,5141,27471,13.7,18.713,-1858.3,-26.551
04-15-2020 10:00:00,Apr-15,37097,5811,27471,15.7,21.153,670.5,13.042
04-15-2020 11:00:00,Apr-15,36723,6402,27471,17.4,23.303,590.7,10.165
04-15-2020 12:00:00,Apr-15,36245,6977,27471,19.3,25.399,575.6,8.991
04-15-2020 13:00:00,Apr-15,35857,7324,27471,20.4,26.662,347.1,4.974
04-15-2020 14:00:00,Apr-15,35535,7980,27471,22.5,29.047,655.1,8.944
04-15-2020 15:00:00,Apr-15,35508,8347,27471,23.5,30.385,367.5,4.606
04-15-2020 16:00:00,Apr-15,35668,9041,27471,25.3,32.91,693.8,8.312
04-15-2020 17:00:00,Apr-15,36025,9431,27471,26.2,34.332,390.5,4.32
04-15-2020 18:00:00,Apr-15,36302,9649,27471,26.6,35.126,218.0,2.311
04-15-2020 19:00:00,Apr-15,36215,9843,27471,27.2,35.831,193.7,2.008
04-15-2020 20:00:00,Apr-15,36187,9377,27471,25.9,34.133,-466.4,-4.739
04-15-2020 21:00:00,Apr-15,36696,12091,27471,32.9,44.012,2713.9,28.943
04-15-2020 22:00:00,Apr-15,35317,14835,27471,42.0,54.001,2744.0,22.695
04-15-2020 23:00:00,Apr-15,33490,14918,27471,44.5,54.305,83.6,0.564
04-16-2020 00:00:00,Apr-16,31662,15316,27471,48.4,55.752,397.5,2.665
04-16-2020 01:00:00,Apr-16,30630,15325,27471,50.0,55.784,8.8,0.058
04-16-2020 02:00:00,Apr-16,29883,15341,27471,51.3,55.845,16.7,0.109
04-16-2020 03:00:00,Apr-16,29582,15295,27471,51.7,55.675,-46.6,-0.304
04-16-2020 04:00:00,Apr-16,29797,15174,27471,50.9,55.236,-120.7,-0.789
04-16-2020 05:00:00,Apr-16,30723,15149,27471,49.3,55.144,-25.2,-0.166
04-16-2020 06:00:00,Apr-16,32480,15075,27471,46.4,54.874,-74.2,-0.49
04-16-2020 07:00:00,Apr-16,34505,15513,27471,45.0,56.47,438.4,2.908
04-16-2020 08:00:00,Apr-16,35465,15088,27471,42.5,54.925,-424.5,-2.737
04-16-2020 09:00:00,Apr-16,35957,14767,27471,41.1,53.755,-321.2,-2.129
04-16-2020 10:00:00,Apr-16,36045,15315,27471,42.5,55.748,547.3,3.706
04-16-2020 11:00:00,Apr-16,36271,15313,27471,42.2,55.742,-1.6,-0.01
04-16-2020 12:00:00,Apr-16,36629,15252,27471,41.6,55.519,-61.2,-0.4
04-16-2020 13:00:00,Apr-16,36886,15258,27471,41.4,55.54,5.7,0.038
04-16-2020 14:00:00,Apr-16,37175,15347,27471,41.3,55.865,89.3,0.586
04-16-2020 15:00:00,Apr-16,37625,15716,27471,41.8,57.21,369.4,2.407
04-16-2020 16:00:00,Apr-16,38134,16192,27471,42.5,58.941,475.7,3.027
04-16-2020 17:00:00,Apr-16,38620,16725,27471,43.3,60.883,533.3,3.294
04-16-2020 18:00:00,Apr-16,38697,17018,27471,44.0,61.948,292.5,1.749
04-16-2020 19:00:00,Apr-16,38252,16730,27471,43.7,60.899,-288.0,-1.692
04-16-2020 20:00:00,Apr-16,38344,16256,27471,42.4,59.175,-473.7,-2.831
04-16-2020 21:00:00,Apr-16,38491,16249,27471,42.2,59.148,-7.4,-0.046
04-16-2020 22:00:00,Apr-16,36858,15670,27471,42.5,57.042,-578.4,-3.56
04-16-2020 23:00:00,Apr-16,34629,15469,27471,44.7,56.312,-200.7,-1.281
04-17-2020 00:00:00,Apr-17,32509,15140,27471,46.6,55.113,-329.1,-2.128
04-17-2020 01:00:00,Apr-17,31199,14901,27471,47.8,54.241,-239.5,-1.582
04-17-2020 02:00:00,Apr-17,30220,14346,27471,47.5,52.221,-555.1,-3.725
04-17-2020 03:00:00,Apr-17,29587,14188,27471,48.0,51.647,-157.5,-1.098
04-17-2020 04:00:00,Apr-17,29514,13861,27471,47.0,50.458,-326.7,-2.303
04-17-2020 05:00:00,Apr-17,29907,13557,27471,45.3,49.348,-304.9,-2.199
04-17-2020 06:00:00,Apr-17,31206,13490,27471,43.2,49.107,-66.3,-0.489
04-17-2020 07:00:00,Apr-17,32891,13966,27471,42.5,50.84,476.0,3.528
04-17-2020 08:00:00,Apr-17,34054,13560,27471,39.8,49.359,-406.7,-2.912
04-17-2020 09:00:00,Apr-17,35467,13625,27471,38.4,49.596,65.1,0.48
04-17-2020 10:00:00,Apr-17,36825,13024,27471,35.4,47.408,-601.1,-4.412
04-17-2020 11:00:00,Apr-17,38114,12972,27471,34.0,47.221,-51.3,-0.394
04-17-2020 12:00:00,Apr-17,38740,9560,27471,24.7,34.799,-3412.7,-26.307
04-17-2020 13:00:00,Apr-17,39365,6758,27471,17.2,24.602,-2801.2,-29.302
04-17-2020 14:00:00,Apr-17,39579,5189,27471,13.1,18.889,-1569.4,-23.221
04-17-2020 15:00:00,Apr-17,39863,3400,27471,8.5,12.376,-1789.2,-34.481
04-17-2020 16:00:00,Apr-17,39701,2360,27471,5.9,8.592,-1039.4,-30.572
04-17-2020 17:00:00,Apr-17,39640,2157,27471,5.4,7.852,-203.2,-8.609
04-17-2020 18:00:00,Apr-17,39501,2644,27471,6.7,9.625,487.0,22.575
04-17-2020 19:00:00,Apr-17,39076,2434,27471,6.2,8.859,-210.5,-7.961
04-17-2020 20:00:00,Apr-17,39055,2453,27471,6.3,8.93,19.6,0.806
04-17-2020 21:00:00,Apr-17,38974,2830,27471,7.3,10.3,376.3,15.337
04-17-2020 22:00:00,Apr-17,37847,4154,27471,11.0,15.122,1324.6,46.813
04-17-2020 23:00:00,Apr-17,36044,4606,27471,12.8,16.767,451.9,10.879
04-18-2020 00:00:00,Apr-18,34482,5754,27471,16.7,20.946,1148.1,24.925
04-18-2020 01:00:00,Apr-18,33032,5413,27471,16.4,19.703,-341.5,-5.935
04-18-2020 02:00:00,Apr-18,31912,4536,27471,14.2,16.511,-877.0,-16.202
04-18-2020 03:00:00,Apr-18,31248,3939,27471,12.6,14.339,-596.6,-13.153
04-18-2020 04:00:00,Apr-18,30861,3508,27471,11.4,12.771,-430.8,-10.936
04-18-2020 05:00:00,Apr-18,31016,3606,27471,11.6,13.125,97.3,2.775
04-18-2020 06:00:00,Apr-18,31687,3528,27471,11.1,12.842,-77.7,-2.154
04-18-2020 07:00:00,Apr-18,32600,3402,27471,10.4,12.384,-125.8,-3.566
04-18-2020 08:00:00,Apr-18,33379,3179,27471,9.5,11.57,-223.6,-6.572
04-18-2020 09:00:00,Apr-18,34411,2652,27471,7.7,9.654,-526.4,-16.561
04-18-2020 10:00:00,Apr-18,35374,3016,27471,8.5,10.98,364.3,13.734
04-18-2020 11:00:00,Apr-18,35746,3309,27471,9.3,12.044,292.3,9.689
04-18-2020 12:00:00,Apr-18,36183,3324,27471,9.2,12.099,15.0,0.452
04-18-2020 13:00:00,Apr-18,36316,3961,27471,10.9,14.419,637.5,19.179
04-18-2020 14:00:00,Apr-18,36059,4477,27471,12.4,16.298,516.1,13.029
04-18-2020 15:00:00,Apr-18,35818,5338,27471,14.9,19.43,860.5,19.219
04-18-2020 16:00:00,Apr-18,35669,6119,27471,17.2,22.275,781.4,14.639
04-18-2020 17:00:00,Apr-18,36044,6739,27471,18.7,24.531,619.9,10.131
04-18-2020 18:00:00,Apr-18,36375,6684,27471,18.4,24.33,-55.2,-0.819
04-18-2020 19:00:00,Apr-18,36114,6785,27471,18.8,24.699,101.4,1.517
04-18-2020 20:00:00,Apr-18,36625,7394,27471,20.2,26.916,608.8,8.973
04-18-2020 21:00:00,Apr-18,36578,11068,27471,30.3,40.288,3673.6,49.682
04-18-2020 22:00:00,Apr-18,35648,13581,27471,38.1,49.438,2513.4,22.71
04-18-2020 23:00:00,Apr-18,34355,15028,27471,43.7,54.706,1447.4,10.657
04-19-2020 00:00:00,Apr-19,32634,14567,27471,44.6,53.025,-462.0,-3.074
04-19-2020 01:00:00,Apr-19,31250,13482,27471,43.1,49.079,-1084.0,-7.442
04-19-2020 02:00:00,Apr-19,30241,12320,27471,40.7,44.845,-1162.9,-8.626
04-19-2020 03:00:00,Apr-19,29652,11940,27471,40.3,43.462,-380.0,-3.085
04-19-2020 04:00:00,Apr-19,29355,10755,27471,36.6,39.149,-1184.8,-9.924
04-19-2020 05:00:00,Apr-19,29269,10390,27471,35.5,37.822,-364.3,-3.388
04-19-2020 06:00:00,Apr-19,29454,9951,27471,33.8,36.221,-439.8,-4.233
04-19-2020 07:00:00,Apr-19,29926,10690,27471,35.7,38.914,739.8,7.434
04-19-2020 08:00:00,Apr-19,30429,11187,27471,36.8,40.724,497.1,4.65
04-19-2020 09:00:00,Apr-19,32247,10509,27471,32.6,38.255,-678.1,-6.061
04-19-2020 10:00:00,Apr-19,33894,10479,27471,30.9,38.145,-30.4,-0.289
04-19-2020 11:00:00,Apr-19,35422,10625,27471,30.0,38.675,145.7,1.39
04-19-2020 12:00:00,Apr-19,36861,10976,27471,29.8,39.953,351.1,3.305
04-19-2020 13:00:00,Apr-19,38102,12416,27471,32.6,45.195,1440.1,13.121
04-19-2020 14:00:00,Apr-19,39238,12904,27471,32.9,46.972,488.0,3.931
04-19-2020 15:00:00,Apr-19,40204,12213,27471,30.4,44.456,-691.2,-5.356
04-19-2020 16:00:00,Apr-19,41071,11262,27471,27.4,40.996,-950.4,-7.782
04-19-2020 17:00:00,Apr-19,42747,9898,27471,23.2,36.03,-1364.4,-12.115
04-19-2020 18:00:00,Apr-19,43768,7943,27471,18.1,28.912,-1955.2,-19.754
04-19-2020 19:00:00,Apr-19,43271,4970,27471,11.5,18.09,-2973.0,-37.43
04-19-2020 20:00:00,Apr-19,41743,2968,27471,7.1,10.804,-2001.7,-40.278
04-19-2020 21:00:00,Apr-19,41460,3561,27471,8.6,12.962,592.9,19.977
04-19-2020 22:00:00,Apr-19,38986,5755,27471,14.8,20.95,2194.5,61.628
04-19-2020 23:00:00,Apr-19,36168,7259,27471,20.1,26.424,1503.6,26.125
04-20-2020 00:00:00,Apr-20,33241,7586,27471,22.8,27.615,327.2,4.508
04-20-2020 01:00:00,Apr-20,31206,7989,27471,25.6,29.08,402.3,5.304
04-20-2020 02:00:00,Apr-20,29892,7434,27471,24.9,27.063,-554.1,-6.936
04-20-2020 03:00:00,Apr-20,29084,6659,27471,22.9,24.239,-775.6,-10.433
04-20-2020 04:00:00,Apr-20,28765,5110,27471,17.8,18.6,-1549.2,-23.266
04-20-2020 05:00:00,Apr-20,29224,3998,27471,13.7,14.554,-1111.5,-21.752
04-20-2020 06:00:00,Apr-20,30665,3220,27471,10.5,11.72,-778.4,-19.47
04-20-2020 07:00:00,Apr-20,32229,2623,27471,8.1,9.549,-596.4,-18.523
04-20-2020 08:00:00,Apr-20,33508,2351,27471,7.0,8.557,-272.7,-10.393
04-20-2020 09:00:00,Apr-20,34661,2361,27471,6.8,8.594,10.2,0.432
04-20-2020 10:00:00,Apr-20,35940,1194,27471,3.3,4.345,-1167.2,-49.44
04-20-2020 11:00:00,Apr-20,37186,1494,27471,4.0,5.437,300.2,25.149
04-20-2020 12:00:00,Apr-20,38484,2385,27471,6.2,8.68,890.8,59.632
04-20-2020 13:00:00,Apr-20,40043,2677,27471,6.7,9.743,291.9,12.241
04-20-2020 14:00:00,Apr-20,41407,3479,27471,8.4,12.665,802.6,29.988
04-20-2020 15:00:00,Apr-20,43087,4332,27471,10.1,15.77,853.2,24.523
04-20-2020 16:00:00,Apr-20,44823,4871,27471,10.9,17.732,538.8,12.436
04-20-2020 17:00:00,Apr-20,45945,5274,27471,11.5,19.197,402.5,8.262
04-20-2020 18:00:00,Apr-20,46373,5363,27471,11.6,19.521,89.1,1.689
04-20-2020 19:00:00,Apr-20,45256,5274,27471,11.7,19.196,-89.2,-1.663
04-20-2020 20:00:00,Apr-20,43792,6015,27471,13.7,21.896,741.6,14.064
04-20-2020 21:00:00,Apr-20,43014,7306,27471,17.0,26.595,1290.7,21.458
04-20-2020 22:00:00,Apr-20,40386,8862,27471,21.9,32.26,1556.4,21.304
04-20-2020 23:00:00,Apr-20,37543,9658,27471,25.7,35.157,795.8,8.98
04-21-2020 00:00:00,Apr-21,34762,9389,27471,27.0,34.176,-269.5,-2.791
04-21-2020 01:00:00,Apr-21,32682,8622,27471,26.4,31.387,-766.3,-8.162
04-21-2020 02:00:00,Apr-21,31193,8208,27471,26.3,29.879,-414.1,-4.803
04-21-2020 03:00:00,Apr-21,30403,7820,27471,25.7,28.465,-388.4,-4.732
04-21-2020 04:00:00,Apr-21,30055,8208,27471,27.3,29.878,388.1,4.963
04-21-2020 05:00:00,Apr-21,30335,7530,27471,24.8,27.412,-677.5,-8.255
04-21-2020 06:00:00,Apr-21,31446,6773,27471,21.5,24.656,-757.0,-10.052
04-21-2020 07:00:00,Apr-21,32833,5753,27471,17.5,20.94,-1020.8,-15.07
04-21-2020 08:00:00,Apr-21,33887,4595,27471,13.6,16.727,-1157.4,-20.119
04-21-2020 09:00:00,Apr-21,35496,2680,27471,7.6,9.756,-1915.0,-41.673
04-21-2020 10:00:00,Apr-21,37215,2874,27471,7.7,10.463,194.0,7.239
04-21-2020 11:00:00,Apr-21,39359,4437,27471,11.3,16.153,1563.2,54.385
04-21-2020 12:00:00,Apr-21,41834,5730,27471,13.7,20.858,1292.5,29.128
04-21-2020 13:00:00,Apr-21,44200,5930,27471,13.4,21.585,199.8,3.487
04-21-2020 14:00:00,Apr-21,46220,7193,27471,15.6,26.185,1263.7,21.31
04-21-2020 15:00:00,Apr-21,47763,7558,27471,15.8,27.511,364.2,5.063
04-21-2020 16:00:00,Apr-21,48955,8362,27471,17.1,30.44,804.5,10.645
04-21-2020 17:00:00,Apr-21,49432,9246,27471,18.7,33.658,884.0,10.571
04-21-2020 18:00:00,Apr-21,49034,9955,27471,20.3,36.238,708.7,7.665
04-21-2020 19:00:00,Apr-21,46998,11144,27471,23.7,40.566,1189.2,11.946
04-21-2020 20:00:00,Apr-21,45531,12841,27471,28.2,46.745,1697.3,15.23
04-21-2020 21:00:00,Apr-21,44720,14675,27471,32.8,53.418,1833.1,14.275
04-21-2020 22:00:00,Apr-21,42515,15025,27471,35.3,54.695,350.9,2.391
04-21-2020 23:00:00,Apr-21,39611,15271,27471,38.6,55.588,245.2,1.632
04-22-2020 00:00:00,Apr-22,37003,15619,27471,42.2,56.855,348.3,2.281
04-22-2020 01:00:00,Apr-22,34891,16042,27471,46.0,58.395,422.9,2.707
04-22-2020 02:00:00,Apr-22,33629,16227,27471,48.3,59.069,185.2,1.155
04-22-2020 03:00:00,Apr-22,32602,16065,27471,49.3,58.478,-162.3,-1
04-22-2020 04:00:00,Apr-22,32099,15516,27471,48.3,56.481,-548.5,-3.414
04-22-2020 05:00:00,Apr-22,32243,14675,27471,45.5,53.42,-841.1,-5.421
04-22-2020 06:00:00,Apr-22,33493,13815,27471,41.2,50.289,-860.1,-5.861
04-22-2020 07:00:00,Apr-22,35198,14078,27471,40.0,51.245,262.7,1.902
04-22-2020 08:00:00,Apr-22,36181,14625,27471,40.4,53.238,547.7,3.89
04-22-2020 09:00:00,Apr-22,37562,12349,27471,32.9,44.951,-2276.7,-15.567
04-22-2020 10:00:00,Apr-22,39029,11897,27471,30.5,43.306,-451.9,-3.659
04-22-2020 11:00:00,Apr-22,40417,12147,27471,30.1,44.218,250.6,2.107
04-22-2020 12:00:00,Apr-22,41862,13582,27471,32.4,49.441,1434.6,11.81
04-22-2020 13:00:00,Apr-22,43023,14064,27471,32.7,51.195,481.9,3.548
04-22-2020 14:00:00,Apr-22,43818,14630,27471,33.4,53.255,566.0,4.025
04-22-2020 15:00:00,Apr-22,44604,14235,27471,31.9,51.819,-394.6,-2.697
04-22-2020 16:00:00,Apr-22,46130,14309,27471,31.0,52.087,73.6,0.517
04-22-2020 17:00:00,Apr-22,47447,14094,27471,29.7,51.304,-214.9,-1.502
04-22-2020 18:00:00,Apr-22,48138,14778,27471,30.7,53.796,684.4,4.856
04-22-2020 19:00:00,Apr-22,47103,14296,27471,30.4,52.04,-482.4,-3.264
04-22-2020 20:00:00,Apr-22,45791,12010,27471,26.2,43.718,-2286.1,-15.991
04-22-2020 21:00:00,Apr-22,45202,9919,27471,21.9,36.107,-2090.7,-17.408
04-22-2020 22:00:00,Apr-22,42987,10001,27471,23.3,36.406,81.9,0.826
04-22-2020 23:00:00,Apr-22,40023,9232,27471,23.1,33.604,-769.6,-7.695
04-23-2020 00:00:00,Apr-23,37046,9561,27471,25.8,34.803,329.2,3.567
04-23-2020 01:00:00,Apr-23,34845,9147,27471,26.2,33.295,-414.3,-4.333
04-23-2020 02:00:00,Apr-23,33436,8173,27471,24.4,29.752,-973.1,-10.639
04-23-2020 03:00:00,Apr-23,32514,7578,27471,23.3,27.585,-595.3,-7.284
04-23-2020 04:00:00,Apr-23,32103,6323,27471,19.7,23.016,-1255.2,-16.563
04-23-2020 05:00:00,Apr-23,32229,5727,27471,17.8,20.849,-595.5,-9.418
04-23-2020 06:00:00,Apr-23,33263,5205,27471,15.6,18.945,-522.9,-9.129
04-23-2020 07:00:00,Apr-23,34395,4726,27471,13.7,17.203,-478.7,-9.198
04-23-2020 08:00:00,Apr-23,35192,4611,27471,13.1,16.783,-115.3,-2.439
04-23-2020 09:00:00,Apr-23,36680,2653,27471,7.2,9.658,-1957.3,-42.452
04-23-2020 10:00:00,Apr-23,38265,2474,27471,6.5,9.007,-179.0,-6.745
04-23-2020 11:00:00,Apr-23,40099,2283,27471,5.7,8.31,-191.4,-7.735
04-23-2020 12:00:00,Apr-23,42135,2575,27471,6.1,9.372,291.8,12.782
04-23-2020 13:00:00,Apr-23,44195,2799,27471,6.3,10.188,224.1,8.702
04-23-2020 14:00:00,Apr-23,45956,3611,27471,7.9,13.146,812.5,29.031
04-23-2020 15:00:00,Apr-23,47791,5342,27471,11.2,19.446,1730.9,47.928
04-23-2020 16:00:00,Apr-23,49212,6555,27471,13.3,23.862,1213.0,22.706
04-23-2020 17:00:00,Apr-23,50012,7699,27471,15.4,28.026,1144.1,17.453
04-23-2020 18:00:00,Apr-23,50045,8260,27471,16.5,30.069,561.0,7.287
04-23-2020 19:00:00,Apr-23,48311,7524,27471,15.6,27.387,-736.7,-8.918
04-23-2020 20:00:00,Apr-23,45561,6559,27471,14.4,23.875,-964.7,-12.822
04-23-2020 21:00:00,Apr-23,44352,8721,27471,19.7,31.745,2161.8,32.959
04-23-2020 22:00:00,Apr-23,41335,10730,27471,26.0,39.058,2009.0,23.037
04-23-2020 23:00:00,Apr-23,38027,12073,27471,31.7,43.947,1343.1,12.518
04-24-2020 00:00:00,Apr-24,34814,13439,27471,38.6,48.92,1366.1,11.316
04-24-2020 01:00:00,Apr-24,32588,13569,27471,41.6,49.393,129.9,0.966
04-24-2020 02:00:00,Apr-24,30822,12815,27471,41.6,46.648,-754.1,-5.557
04-24-2020 03:00:00,Apr-24,29773,11912,27471,40.0,43.361,-902.8,-7.045
04-24-2020 04:00:00,Apr-24,29227,11610,27471,39.7,42.26,-302.4,-2.539
04-24-2020 05:00:00,Apr-24,29450,12104,27471,41.1,44.062,494.8,4.262
04-24-2020 06:00:00,Apr-24,30632,12462,27471,40.7,45.364,357.8,2.956
04-24-2020 07:00:00,Apr-24,31769,13996,27471,44.1,50.949,1534.1,12.31
04-24-2020 08:00:00,Apr-24,33252,13942,27471,41.9,50.752,-54.1,-0.387
04-24-2020 09:00:00,Apr-24,35264,12579,27471,35.7,45.789,-1363.2,-9.777
04-24-2020 10:00:00,Apr-24,37415,13094,27471,35.0,47.664,515.0,4.094
04-24-2020 11:00:00,Apr-24,39962,12742,27471,31.9,46.385,-351.4,-2.684
04-24-2020 12:00:00,Apr-24,42647,13149,27471,30.8,47.866,406.8,3.193
04-24-2020 13:00:00,Apr-24,45502,14394,27471,31.6,52.396,1244.6,9.465
04-24-2020 14:00:00,Apr-24,48400,14345,27471,29.6,52.219,-48.7,-0.338
04-24-2020 15:00:00,Apr-24,51047,14683,27471,28.8,53.447,337.4,2.352
04-24-2020 16:00:00,Apr-24,52951,15204,27471,28.7,55.346,521.7,3.553
04-24-2020 17:00:00,Apr-24,53803,15291,27471,28.4,55.66,86.2,0.567
04-24-2020 18:00:00,Apr-24,53307,14488,27471,27.2,52.74,-802.3,-5.247
04-24-2020 19:00:00,Apr-24,50886,14169,27471,27.8,51.576,-319.7,-2.206
04-24-2020 20:00:00,Apr-24,47989,13790,27471,28.7,50.197,-378.7,-2.673
04-24-2020 21:00:00,Apr-24,46620,15304,27471,32.8,55.709,1514.2,10.98
04-24-2020 22:00:00,Apr-24,43903,17277,27471,39.4,62.892,1973.2,12.893
04-24-2020 23:00:00,Apr-24,40890,16763,27471,41.0,61.019,-514.6,-2.978
04-25-2020 00:00:00,Apr-25,37759,15549,27471,41.2,56.601,-1213.6,-7.24
04-25-2020 01:00:00,Apr-25,34968,14721,27471,42.1,53.586,-828.2,-5.327
04-25-2020 02:00:00,Apr-25,32734,13530,27471,41.3,49.25,-1191.2,-8.092
04-25-2020 03:00:00,Apr-25,31247,12860,27471,41.2,46.813,-669.4,-4.947
04-25-2020 04:00:00,Apr-25,30216,12198,27471,40.4,44.403,-662.1,-5.148
04-25-2020 05:00:00,Apr-25,29758,11679,27471,39.2,42.515,-518.7,-4.252
04-25-2020 06:00:00,Apr-25,29787,10742,27471,36.1,39.102,-937.6,-8.027
04-25-2020 07:00:00,Apr-25,29701,9580,27471,32.3,34.873,-1161.7,-10.815
04-25-2020 08:00:00,Apr-25,30503,8059,27471,26.4,29.337,-1520.8,-15.874
04-25-2020 09:00:00,Apr-25,32357,6186,27471,19.1,22.519,-1873.1,-23.242
04-25-2020 10:00:00,Apr-25,34216,6744,27471,19.7,24.551,558.2,9.023
04-25-2020 11:00:00,Apr-25,36017,5966,27471,16.6,21.717,-778.3,-11.54
04-25-2020 12:00:00,Apr-25,37472,4577,27471,12.2,16.66,-1389.3,-23.287
04-25-2020 13:00:00,Apr-25,38696,3265,27471,8.4,11.886,-1311.5,-28.655
04-25-2020 14:00:00,Apr-25,39169,2544,27471,6.5,9.26,-721.2,-22.087
04-25-2020 15:00:00,Apr-25,39265,2365,27471,6.0,8.608,-179.3,-7.047
04-25-2020 16:00:00,Apr-25,39985,3100,27471,7.8,11.284,735.1,31.084
04-25-2020 17:00:00,Apr-25,40771,3767,27471,9.2,13.714,667.5,21.534
04-25-2020 18:00:00,Apr-25,40779,4483,27471,11.0,16.319,715.7,18.998
04-25-2020 19:00:00,Apr-25,39841,4572,27471,11.5,16.641,88.4,1.972
04-25-2020 20:00:00,Apr-25,38926,4872,27471,12.5,17.734,300.3,6.57
04-25-2020 21:00:00,Apr-25,38536,6946,27471,18.0,25.286,2074.5,42.582
04-25-2020 22:00:00,Apr-25,36600,9608,27471,26.3,34.974,2661.6,38.316
04-25-2020 23:00:00,Apr-25,34478,11026,27471,32.0,40.137,1418.1,14.759
04-26-2020 00:00:00,Apr-26,32342,12476,27471,38.6,45.414,1449.8,13.149
04-26-2020 01:00:00,Apr-26,30492,11685,27471,38.3,42.534,-791.2,-6.342
04-26-2020 02:00:00,Apr-26,29072,12125,27471,41.7,44.136,440.2,3.767
