Time (Hour-Ending),Date,ERCOT.LOAD,ERCOT.WIND.GEN,"Total Wind Installed, MW","Wind Output, % of Load","Wind Output, % of Installed",Wind 1-hr MW change,Wind 1-hr % change,,,,,,,,,,,,,,,,,,,,,,,,,,
06-07-2023 12:00:00,Jun-07,56972,772,37676,1.36,2.05,78,11.20,,,,,,,,,,,,,,,,,,,,,,,,,,
06-07-2023 13:00:00,Jun-07,60169,755,37676,1.26,2.00,-17,-2.22,,,,,,,,,,,,,,,,,,,,,,,,,,
06-07-2023 14:00:00,Jun-07,63349,675,37676,1.07,1.79,-81,-10.67,,,,,,,,,,,,,,,,,,,,,,,,,,
06-07-2023 15:00:00,Jun-07,65679,731,37676,1.11,1.94,56,8.29,,,,,,,,,,,,,,,,,,,,,,,,,,
06-07-2023 16:00:00,Jun-07,66973,1394,37676,2.08,3.70,663,90.79,,,,,,,,,,,,,,,,,,,,,,,,,,
06-07-2023 17:00:00,Jun-07,67394,1697,37676,2.52,4.51,303,21.77,,,,,,,,,,,,,,,,,,,,,,,,,,
06-07-2023 18:00:00,Jun-07,66903,2733,37676,4.08,7.25,1035,60.99,,,,,,,,,,,,,,,,,,,,,,,,,,
06-07-2023 19:00:00,Jun-07,64788,4339,37676,6.70,11.52,1607,58.80,,,,,,,,,,,,,,,,,,,,,,,,,,
06-07-2023 20:00:00,Jun-07,61889,5660,37676,9.15,15.02,1321,30.43,,,,,,,,,,,,,,,,,,,,,,,,,,
06-07-2023 21:00:00,Jun-07,59436,7002,37676,11.78,18.58,1342,23.71,,,,,,,,,,,,,,,,,,,,,,,,,,
06-07-2023 22:00:00,Jun-07,57412,8434,37676,14.69,22.39,1432,20.46,,,,,,,,,,,,,,,,,,,,,,,,,,
06-07-2023 23:00:00,Jun-07,53682,9112,37676,16.97,24.19,678,8.04,,,,,,,,,,,,,,,,,,,,,,,,,,
06-08-2023 00:00:00,Jun-08,49655,10808,37676,21.77,28.69,1696,18.61,,,,,,,,,,,,,,,,,,,,,,,,,,
06-08-2023 01:00:00,Jun-08,46502,13721,37676,29.51,36.42,2912,26.95,,,,,,,,,,,,,,,,,,,,,,,,,,
06-08-2023 02:00:00,Jun-08,43865,12677,37676,28.90,33.65,-1043,-7.60,,,,,,,,,,,,,,,,,,,,,,,,,,
06-08-2023 03:00:00,Jun-08,42187,8618,37676,20.43,22.88,-4059,-32.02,,,,,,,,,,,,,,,,,,,,,,,,,,
06-08-2023 04:00:00,Jun-08,41222,5490,37676,13.32,14.57,-3129,-36.30,,,,,,,,,,,,,,,,,,,,,,,,,,
06-08-2023 05:00:00,Jun-08,41280,5513,37676,13.35,14.63,23,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,
06-08-2023 06:00:00,Jun-08,42292,7803,37676,18.45,20.71,2291,41.55,,,,,,,,,,,,,,,,,,,,,,,,,,
06-08-2023 07:00:00,Jun-08,43721,7748,37676,17.72,20.57,-55,-0.70,,,,,,,,,,,,,,,,,,,,,,,,,,
06-08-2023 08:00:00,Jun-08,45139,5762,37676,12.77,15.29,-1986,-25.64,,,,,,,,,,,,,,,,,,,,,,,,,,
06-08-2023 09:00:00,Jun-08,47203,3109,37676,6.59,8.25,-2653,-46.05,,,,,,,,,,,,,,,,,,,,,,,,,,
06-08-2023 10:00:00,Jun-08,49920,2033,37676,4.07,5.40,-1075,-34.60,,,,,,,,,,,,,,,,,,,,,,,,,,
06-08-2023 11:00:00,Jun-08,53190,1656,37676,3.11,4.40,-377,-18.54,,,,,,,,,,,,,,,,,,,,,,,,,,
06-08-2023 12:00:00,Jun-08,56794,1096,37676,1.93,2.91,-560,-33.80,,,,,,,,,,,,,,,,,,,,,,,,,,
06-08-2023 13:00:00,Jun-08,59845,760,37676,1.27,2.02,-337,-30.70,,,,,,,,,,,,,,,,,,,,,,,,,,
06-08-2023 14:00:00,Jun-08,62677,720,37676,1.15,1.91,-40,-5.24,,,,,,,,,,,,,,,,,,,,,,,,,,
06-08-2023 15:00:00,Jun-08,64706,690,37676,1.07,1.83,-30,-4.14,,,,,,,,,,,,,,,,,,,,,,,,,,
06-08-2023 16:00:00,Jun-08,66475,900,37676,1.35,2.39,210,30.45,,,,,,,,,,,,,,,,,,,,,,,,,,
06-08-2023 17:00:00,Jun-08,67663,1205,37676,1.78,3.20,305,33.90,,,,,,,,,,,,,,,,,,,,,,,,,,
06-08-2023 18:00:00,Jun-08,66231,1479,37676,2.23,3.93,274,22.69,,,,,,,,,,,,,,,,,,,,,,,,,,
06-08-2023 19:00:00,Jun-08,62610,1926,37676,3.08,5.11,447,30.21,,,,,,,,,,,,,,,,,,,,,,,,,,
06-08-2023 20:00:00,Jun-08,60246,2118,37676,3.52,5.62,192,9.98,,,,,,,,,,,,,,,,,,,,,,,,,,
06-08-2023 21:00:00,Jun-08,58394,2774,37676,4.75,7.36,656,30.98,,,,,,,,,,,,,,,,,,,,,,,,,,
06-08-2023 22:00:00,Jun-08,56720,4095,37676,7.22,10.87,1322,47.64,,,,,,,,,,,,,,,,,,,,,,,,,,
06-08-2023 23:00:00,Jun-08,53430,5578,37676,10.44,14.81,1483,36.21,,,,,,,,,,,,,,,,,,,,,,,,,,
06-09-2023 00:00:00,Jun-09,49707,7594,37676,15.28,20.16,2016,36.13,,,,,,,,,,,,,,,,,,,,,,,,,,
06-09-2023 01:00:00,Jun-09,46296,9493,37676,20.50,25.20,1899,25.01,,,,,,,,,,,,,,,,,,,,,,,,,,
06-09-2023 02:00:00,Jun-09,44007,10546,37676,23.96,27.99,1053,11.09,,,,,,,,,,,,,,,,,,,,,,,,,,
06-09-2023 03:00:00,Jun-09,42382,10962,37676,25.87,29.10,417,3.95,,,,,,,,,,,,,,,,,,,,,,,,,,
06-09-2023 04:00:00,Jun-09,41414,11191,37676,27.02,29.70,229,2.09,,,,,,,,,,,,,,,,,,,,,,,,,,
06-09-2023 05:00:00,Jun-09,41106,11248,37676,27.36,29.85,57,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,
06-09-2023 06:00:00,Jun-09,41820,10900,37676,26.07,28.93,-347,-3.09,,,,,,,,,,,,,,,,,,,,,,,,,,
06-09-2023 07:00:00,Jun-09,43074,9132,37676,21.20,24.24,-1769,-16.23,,,,,,,,,,,,,,,,,,,,,,,,,,
06-09-2023 08:00:00,Jun-09,44602,7274,37676,16.31,19.31,-1858,-20.35,,,,,,,,,,,,,,,,,,,,,,,,,,
06-09-2023 09:00:00,Jun-09,47834,4060,37676,8.49,10.77,-3214,-44.19,,,,,,,,,,,,,,,,,,,,,,,,,,
06-09-2023 10:00:00,Jun-09,51609,2436,37676,4.72,6.47,-1623,-39.99,,,,,,,,,,,,,,,,,,,,,,,,,,
06-09-2023 11:00:00,Jun-09,56149,2293,37676,4.08,6.09,-144,-5.90,,,,,,,,,,,,,,,,,,,,,,,,,,
06-09-2023 12:00:00,Jun-09,60478,1935,37676,3.20,5.14,-357,-15.59,,,,,,,,,,,,,,,,,,,,,,,,,,
06-09-2023 13:00:00,Jun-09,64627,1613,37676,2.50,4.28,-322,-16.63,,,,,,,,,,,,,,,,,,,,,,,,,,
06-09-2023 14:00:00,Jun-09,68143,1384,37676,2.03,3.67,-229,-14.19,,,,,,,,,,,,,,,,,,,,,,,,,,
06-09-2023 15:00:00,Jun-09,70592,1754,37676,2.49,4.66,370,26.73,,,,,,,,,,,,,,,,,,,,,,,,,,
06-09-2023 16:00:00,Jun-09,71894,2782,37676,3.87,7.38,1028,58.57,,,,,,,,,,,,,,,,,,,,,,,,,,
06-09-2023 17:00:00,Jun-09,72717,4052,37676,5.57,10.75,1270,45.64,,,,,,,,,,,,,,,,,,,,,,,,,,
06-09-2023 18:00:00,Jun-09,72895,5799,37676,7.96,15.39,1747,43.12,,,,,,,,,,,,,,,,,,,,,,,,,,
06-09-2023 19:00:00,Jun-09,71783,7251,37676,10.10,19.25,1453,25.05,,,,,,,,,,,,,,,,,,,,,,,,,,
06-09-2023 20:00:00,Jun-09,69341,8763,37676,12.64,23.26,1511,20.84,,,,,,,,,,,,,,,,,,,,,,,,,,
06-09-2023 21:00:00,Jun-09,66737,11096,37676,16.63,29.45,2334,26.63,,,,,,,,,,,,,,,,,,,,,,,,,,
06-09-2023 22:00:00,Jun-09,64291,13633,37676,21.21,36.19,2537,22.86,,,,,,,,,,,,,,,,,,,,,,,,,,
06-09-2023 23:00:00,Jun-09,60876,16711,37676,27.45,44.36,3078,22.58,,,,,,,,,,,,,,,,,,,,,,,,,,
06-10-2023 00:00:00,Jun-10,57338,17873,37676,31.17,47.44,1162,6.95,,,,,,,,,,,,,,,,,,,,,,,,,,
06-10-2023 01:00:00,Jun-10,53900,18380,37676,34.10,48.79,508,2.84,,,,,,,,,,,,,,,,,,,,,,,,,,
06-10-2023 02:00:00,Jun-10,50953,18411,37676,36.13,48.87,30,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,
06-10-2023 03:00:00,Jun-10,48829,17166,37676,35.16,45.56,-1245,-6.76,,,,,,,,,,,,,,,,,,,,,,,,,,
06-10-2023 04:00:00,Jun-10,47339,18367,37676,38.80,48.75,1201,6.99,,,,,,,,,,,,,,,,,,,,,,,,,,
06-10-2023 05:00:00,Jun-10,46322,18322,37676,39.55,48.63,-44,-0.24,,,,,,,,,,,,,,,,,,,,,,,,,,
06-10-2023 06:00:00,Jun-10,46020,17030,37676,37.01,45.20,-1292,-7.05,,,,,,,,,,,,,,,,,,,,,,,,,,
06-10-2023 07:00:00,Jun-10,45899,16023,37676,34.91,42.53,-1007,-5.91,,,,,,,,,,,,,,,,,,,,,,,,,,
06-10-2023 08:00:00,Jun-10,46453,14740,37676,31.73,39.12,-1283,-8.01,,,,,,,,,,,,,,,,,,,,,,,,,,
06-10-2023 09:00:00,Jun-10,49617,11671,37676,23.52,30.98,-3069,-20.82,,,,,,,,,,,,,,,,,,,,,,,,,,
06-10-2023 10:00:00,Jun-10,53908,11193,37676,20.76,29.71,-478,-4.10,,,,,,,,,,,,,,,,,,,,,,,,,,
06-10-2023 11:00:00,Jun-10,57663,10965,37676,19.02,29.10,-228,-2.03,,,,,,,,,,,,,,,,,,,,,,,,,,
06-10-2023 12:00:00,Jun-10,61302,10350,37676,16.88,27.47,-615,-5.61,,,,,,,,,,,,,,,,,,,,,,,,,,
06-10-2023 13:00:00,Jun-10,64214,9635,37676,15.01,25.57,-715,-6.90,,,,,,,,,,,,,,,,,,,,,,,,,,
06-10-2023 14:00:00,Jun-10,66667,9923,37676,14.88,26.34,288,2.99,,,,,,,,,,,,,,,,,,,,,,,,,,
06-10-2023 15:00:00,Jun-10,68510,9753,37676,14.24,25.89,-170,-1.72,,,,,,,,,,,,,,,,,,,,,,,,,,
06-10-2023 16:00:00,Jun-10,70027,9844,37676,14.06,26.13,92,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,
06-10-2023 17:00:00,Jun-10,70968,9634,37676,13.57,25.57,-211,-2.14,,,,,,,,,,,,,,,,,,,,,,,,,,
06-10-2023 18:00:00,Jun-10,70643,9371,37676,13.27,24.87,-263,-2.73,,,,,,,,,,,,,,,,,,,,,,,,,,
06-10-2023 19:00:00,Jun-10,69222,8536,37676,12.33,22.66,-835,-8.91,,,,,,,,,,,,,,,,,,,,,,,,,,
06-10-2023 20:00:00,Jun-10,65729,7392,37676,11.25,19.62,-1145,-13.41,,,,,,,,,,,,,,,,,,,,,,,,,,
06-10-2023 21:00:00,Jun-10,62851,7586,37676,12.07,20.13,194,2.62,,,,,,,,,,,,,,,,,,,,,,,,,,
06-10-2023 22:00:00,Jun-10,60499,8751,37676,14.46,23.23,1165,15.36,,,,,,,,,,,,,,,,,,,,,,,,,,
06-10-2023 23:00:00,Jun-10,56349,10568,37676,18.75,28.05,1817,20.76,,,,,,,,,,,,,,,,,,,,,,,,,,
06-11-2023 00:00:00,Jun-11,52932,12046,37676,22.76,31.97,1478,13.99,,,,,,,,,,,,,,,,,,,,,,,,,,
06-11-2023 01:00:00,Jun-11,49690,12476,37676,25.11,33.11,430,3.57,,,,,,,,,,,,,,,,,,,,,,,,,,
06-11-2023 02:00:00,Jun-11,47040,12361,37676,26.28,32.81,-114,-0.92,,,,,,,,,,,,,,,,,,,,,,,,,,
06-11-2023 03:00:00,Jun-11,45321,12315,37676,27.17,32.69,-46,-0.37,,,,,,,,,,,,,,,,,,,,,,,,,,
06-11-2023 04:00:00,Jun-11,44068,11764,37676,26.70,31.22,-551,-4.47,,,,,,,,,,,,,,,,,,,,,,,,,,
06-11-2023 05:00:00,Jun-11,43467,12384,37676,28.49,32.87,620,5.27,,,,,,,,,,,,,,,,,,,,,,,,,,
06-11-2023 06:00:00,Jun-11,43043,13294,37676,30.88,35.28,910,7.34,,,,,,,,,,,,,,,,,,,,,,,,,,
06-11-2023 07:00:00,Jun-11,43053,14538,37676,33.77,38.59,1245,9.36,,,,,,,,,,,,,,,,,,,,,,,,,,
06-11-2023 08:00:00,Jun-11,44272,14586,37676,32.95,38.71,48,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,
06-11-2023 09:00:00,Jun-11,47532,12962,37676,27.27,34.40,-1624,-11.14,,,,,,,,,,,,,,,,,,,,,,,,,,
06-11-2023 10:00:00,Jun-11,51154,13099,37676,25.61,34.77,137,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,
06-11-2023 11:00:00,Jun-11,55144,10896,37676,19.76,28.92,-2202,-16.81,,,,,,,,,,,,,,,,,,,,,,,,,,
06-11-2023 12:00:00,Jun-11,59012,7754,37676,13.14,20.58,-3142,-28.83,,,,,,,,,,,,,,,,,,,,,,,,,,
06-11-2023 13:00:00,Jun-11,62696,5931,37676,9.46,15.74,-1823,-23.51,,,,,,,,,,,,,,,,,,,,,,,,,,
06-11-2023 14:00:00,Jun-11,66070,4465,37676,6.76,11.85,-1466,-24.71,,,,,,,,,,,,,,,,,,,,,,,,,,
06-11-2023 15:00:00,Jun-11,69252,3342,37676,4.83,8.87,-1123,-25.16,,,,,,,,,,,,,,,,,,,,,,,,,,
06-11-2023 16:00:00,Jun-11,71481,3042,37676,4.26,8.07,-300,-8.98,,,,,,,,,,,,,,,,,,,,,,,,,,
06-11-2023 17:00:00,Jun-11,73037,4004,37676,5.48,10.63,962,31.64,,,,,,,,,,,,,,,,,,,,,,,,,,
06-11-2023 18:00:00,Jun-11,73985,6604,37676,8.93,17.53,2600,64.94,,,,,,,,,,,,,,,,,,,,,,,,,,
06-11-2023 19:00:00,Jun-11,73387,9214,37676,12.56,24.46,2610,39.51,,,,,,,,,,,,,,,,,,,,,,,,,,
06-11-2023 20:00:00,Jun-11,70337,12881,37676,18.31,34.19,3667,39.80,,,,,,,,,,,,,,,,,,,,,,,,,,
06-11-2023 21:00:00,Jun-11,66722,15391,37676,23.07,40.85,2510,19.49,,,,,,,,,,,,,,,,,,,,,,,,,,
06-11-2023 22:00:00,Jun-11,63897,16864,37676,26.39,44.76,1472,9.57,,,,,,,,,,,,,,,,,,,,,,,,,,
06-11-2023 23:00:00,Jun-11,60039,17332,37676,28.87,46.00,468,2.78,,,,,,,,,,,,,,,,,,,,,,,,,,
06-12-2023 00:00:00,Jun-12,55822,16435,37676,29.44,43.62,-897,-5.17,,,,,,,,,,,,,,,,,,,,,,,,,,
06-12-2023 01:00:00,Jun-12,52135,16978,37676,32.56,45.06,543,3.30,,,,,,,,,,,,,,,,,,,,,,,,,,
06-12-2023 02:00:00,Jun-12,49141,16343,37676,33.26,43.38,-635,-3.74,,,,,,,,,,,,,,,,,,,,,,,,,,
06-12-2023 03:00:00,Jun-12,47211,15153,37676,32.10,40.22,-1190,-7.28,,,,,,,,,,,,,,,,,,,,,,,,,,
06-12-2023 04:00:00,Jun-12,46269,14991,37676,32.40,39.79,-162,-1.07,,,,,,,,,,,,,,,,,,,,,,,,,,
06-12-2023 05:00:00,Jun-12,46256,15293,37676,33.06,40.59,302,2.02,,,,,,,,,,,,,,,,,,,,,,,,,,
06-12-2023 06:00:00,Jun-12,47089,14842,37676,31.52,39.39,-451,-2.95,,,,,,,,,,,,,,,,,,,,,,,,,,
06-12-2023 07:00:00,Jun-12,48373,14098,37676,29.15,37.42,-744,-5.01,,,,,,,,,,,,,,,,,,,,,,,,,,
06-12-2023 08:00:00,Jun-12,49741,13408,37676,26.96,35.59,-691,-4.90,,,,,,,,,,,,,,,,,,,,,,,,,,
06-12-2023 09:00:00,Jun-12,52153,13363,37676,25.62,35.47,-45,-0.34,,,,,,,,,,,,,,,,,,,,,,,,,,
06-12-2023 10:00:00,Jun-12,55022,15136,37676,27.51,40.18,1774,13.27,,,,,,,,,,,,,,,,,,,,,,,,,,
06-12-2023 11:00:00,Jun-12,57973,16216,37676,27.97,43.04,1079,7.13,,,,,,,,,,,,,,,,,,,,,,,,,,
